semantic_key,symbol,gid,direction_system,direction,evaluation_horizon,direction_correct,first_ahead_sr_touch_step,first_ahead_sr_cross_step,first_touch_accepted_breakout,r_touch_close,mfe_at_first_ahead_sr,tp_signal_step,tp_signal_time,tp_executable,tp_fill_step,tp_fill_time,tp_fill_open,tp_reason,baseline_gross_return_atr,tp_gross_return_atr,paired_delta_gross_atr,frozen_ahead_sr_bottom,frozen_ahead_sr_top,frozen_ahead_sr_strength,ahead_liq_available,ahead_liq_touched_by_signal,ahead_liq_crossed_by_signal
AG::AG_LONG_14257::2026-08-15 00:00:00::2026-08-15 00:00:00,AG,AG::AG_LONG_14257,A9,LONG,td1,1,11,-1,False,3.1023170528125665,4.272736668191853,11,2026-08-17 09:30:00,True,12,2026-08-17 09:30:00,16133.0009765625,tp_executed,3.2574329054531947,3.1164184939617146,-0.1410144114914802,16164.0009765625,16248.0009765625,51.0,False,False,False
AG::AG_LONG_14257::2026-08-15 00:30:00::2026-08-15 00:30:00,AG,AG::AG_LONG_14257,A9,LONG,td1,1,1,8,False,0.18374347116668466,0.29681637650002907,1,2026-08-15 01:00:00,True,2,2026-08-15 01:00:00,15891.0009765625,tp_executed,3.745539989167033,0.18374347116668466,-3.5617965180003486,15899.0009765625,15936.0009765625,73.0,False,False,False
AG::AG_LONG_14257::2026-08-15 00:45:00::2026-08-15 00:45:00,AG,AG::AG_LONG_14257,A9,LONG,td1,1,0,7,False,0.2404286108774036,0.35357148658441706,0,2026-08-15 01:00:00,True,1,2026-08-15 01:00:00,15891.0009765625,tp_executed,3.8044291956483276,0.2404286108774036,-3.564000584770924,15899.0009765625,15936.0009765625,80.0,False,False,False
AG::AG_LONG_14300::2026-08-17 21:30:00::2026-08-17 21:30:00,AG,AG::AG_LONG_14300,A9,LONG,td1,1,3,6,False,2.7122534908765625,3.6401296851238074,3,2026-08-17 22:30:00,True,4,2026-08-17 22:30:00,16160.0009765625,tp_executed,-0.12847516535731085,2.7122534908765625,2.8407286562338734,16164.0009765625,16215.0009765625,51.0,False,False,False
AG::AG_LONG_14300::2026-08-17 21:45:00::2026-08-17 21:45:00,AG,AG::AG_LONG_14300,A9,LONG,td1,1,2,5,False,2.7178893639720747,3.6476936200677845,2,2026-08-17 22:30:00,True,3,2026-08-17 22:30:00,16160.0009765625,tp_executed,-0.12874212776709829,2.7178893639720747,2.846631491739173,16164.0009765625,16215.0009765625,51.0,False,False,False
AG::AG_LONG_14300::2026-08-17 22:45:00::2026-08-17 22:45:00,AG,AG::AG_LONG_14300,A9,LONG,td1,1,0,1,False,0.11381488997781938,0.6828893398669164,0,2026-08-17 23:00:00,True,1,2026-08-17 23:00:00,16204.0009765625,tp_executed,-3.3433123930984445,0.11381488997781938,3.457127283076264,16164.0009765625,16215.0009765625,51.0,False,False,False
AG::AG_LONG_14370::2026-08-19 21:45:00::2026-08-19 21:45:00,AG,AG::AG_LONG_14370,A9,LONG,td1,1,0,1,False,0.18068032449213517,0.36136064898427034,0,2026-08-19 22:00:00,True,1,2026-08-19 22:00:00,15907.0009765625,tp_executed,6.448897735719286,0.13898486499395013,-6.309912870725336,15899.0009765625,15936.0009765625,108.0,True,False,False
AG::AG_LONG_14523::2026-08-25 22:45:00::2026-08-25 22:45:00,AG,AG::AG_LONG_14523,A9,SHORT,td1,0,1,-1,False,0.025466217298715572,0.534790563273027,1,2026-08-25 23:15:00,True,2,2026-08-25 23:15:00,16564.001953125,tp_executed,-2.444756860676695,-0.0,2.444756860676695,16444.001953125,16530.001953125,54.0,False,False,False
AG::AG_LONG_14523::2026-08-25 23:30:00::2026-08-25 23:30:00,AG,AG::AG_LONG_14523,A9,LONG,td1,1,17,-1,False,4.495818152195994,4.93007572416754,17,2026-08-26 10:45:00,True,18,2026-08-26 10:45:00,16956.0,tp_executed,1.9541590738719552,4.508590433724569,2.5544313598526136,16978.0,17050.0,77.0,False,False,False
AG::AG_LONG_14567::2026-08-27 01:30:00::2026-08-27 01:30:00,AG,AG::AG_LONG_14567,A9,SHORT,td1,0,1,-1,False,0.4130164517054741,0.6453382057898033,1,2026-08-27 02:00:00,True,2,2026-08-27 02:00:00,16570.001953125,tp_executed,-1.6262522785903042,0.4130164517054741,2.0392687302957784,16530.001953125,16574.001953125,58.0,True,False,False
AG::AG_LONG_14567::2026-08-27 21:30:00::2026-08-27 21:30:00,AG,AG::AG_LONG_14567,A9,SHORT,td1,0,0,-1,False,1.098430740074904,1.5277025235524528,0,2026-08-27 21:45:00,True,1,2026-08-27 21:45:00,16554.001953125,tp_executed,-7.259718737592307,1.085805099384388,8.345523836976694,16444.001953125,16530.001953125,86.0,True,False,False
AG::AG_LONG_14567::2026-08-27 23:45:00::2026-08-27 23:45:00,AG,AG::AG_LONG_14567,A9,LONG,td1,1,4,25,False,2.0760442244237227,2.3151038623876663,4,2026-08-28 01:00:00,True,5,2026-08-28 01:00:00,17000.0,tp_executed,4.793774845487505,2.088626310632351,-2.705148534855154,16976.0,17050.0,120.0,True,True,False
AG::AG_LONG_14567::2026-08-28 00:00:00::2026-08-28 00:00:00,AG,AG::AG_LONG_14567,A9,LONG,td1,1,3,24,False,0.689735732601398,0.9280080765909718,3,2026-08-28 01:00:00,True,4,2026-08-28 01:00:00,17000.0,tp_executed,3.3985160642723424,0.7022763822850597,-2.696239681987283,16976.0,17050.0,120.0,False,False,False
AG::AG_LONG_14567::2026-08-28 00:15:00::2026-08-28 00:15:00,AG,AG::AG_LONG_14567,A9,LONG,td1,1,2,23,False,1.2792056783624646,1.5174890890378256,2,2026-08-28 01:00:00,True,3,2026-08-28 01:00:00,17000.0,tp_executed,3.9881118207770956,1.291746910503273,-2.6963649102738225,16976.0,17050.0,120.0,True,True,False
AG::AG_LONG_14567::2026-08-28 00:30:00::2026-08-28 00:30:00,AG,AG::AG_LONG_14567,A9,LONG,td1,1,1,22,False,1.0690708169541254,1.3080395878026947,1,2026-08-28 01:00:00,True,2,2026-08-28 01:00:00,17000.0,tp_executed,3.7857684223904915,1.0816481206829975,-2.704120301707494,16976.0,17050.0,120.0,True,True,False
AG::AG_LONG_14567::2026-08-28 01:15:00::2026-08-28 01:15:00,AG,AG::AG_LONG_14567,A9,LONG,td1,1,0,19,False,0.02522164837317792,0.2143840111720123,0,2026-08-28 01:30:00,True,1,2026-08-28 01:30:00,16979.0,tp_executed,3.0013761564081722,0.02522164837317792,-2.9761545080349943,16976.0,17050.0,120.0,False,False,False
AG::AG_LONG_14567::2026-08-28 01:30:00::2026-08-28 01:30:00,AG,AG::AG_LONG_14567,A9,LONG,td1,1,0,18,False,0.012643747790256166,0.455174920449222,0,2026-08-28 01:45:00,True,1,2026-08-28 01:45:00,16978.0,tp_executed,2.9839244785004553,-0.012643747790256166,-2.9965682262907114,16976.0,17050.0,120.0,False,False,False
AG::AG_LONG_14567::2026-08-28 02:00:00::2026-08-28 02:00:00,AG,AG::AG_LONG_14567,A9,LONG,td1,1,2,16,False,0.5456489529384416,1.2435720322783088,2,2026-08-28 09:15:00,True,3,2026-08-28 09:15:00,16986.0,tp_executed,3.4642363756324315,0.5583384634718938,-2.9058979121605377,16976.0,17050.0,120.0,True,True,False
AG::AG_LONG_14567::2026-08-28 02:15:00::2026-08-28 02:15:00,AG,AG::AG_LONG_14567,A9,LONG,td1,1,1,15,False,0.8137708352244903,1.5131051467455368,1,2026-08-28 09:15:00,True,2,2026-08-28 09:15:00,16986.0,tp_executed,3.7382597743125023,0.826486004524873,-2.9117737697876294,16976.0,17050.0,120.0,True,True,False
AG::AG_LONG_14567::2026-08-28 02:30:00::2026-08-28 09:00:00,AG,AG::AG_LONG_14567,A9,LONG,td1,1,0,14,False,1.3642218883735,2.0654574384720283,0,2026-08-28 09:15:00,True,1,2026-08-28 09:15:00,16986.0,tp_executed,4.296661461512799,1.3769716256480187,-2.91968983586478,16976.0,17050.0,120.0,True,True,False
AG::AG_SHORT_11900::2026-05-15 14:45:00::2026-05-15 14:45:00,AG,AG::AG_SHORT_11900,A9,SHORT,td1,1,0,-1,False,0.4109680064834835,0.5178196881691891,0,2026-05-15 15:00:00,False,-1,,,beyond_baseline_exit,0.4109680064834835,0.4109680064834835,0.0,19077.0,19233.0,65.0,True,False,False
AG::AG_SHORT_11900::2026-05-15 15:00:00::2026-05-15 21:00:00,AG,AG::AG_SHORT_11900,A9,SHORT,td1,1,22,-1,False,6.556937264450514,6.828429020695015,22,2026-05-18 09:15:00,True,23,2026-05-18 09:15:00,18178.0,tp_executed,3.3319442811825075,6.6062994019495145,3.274355120767007,18087.0,18240.0,45.0,True,False,False
AG::AG_SHORT_11957::2026-05-19 22:45:00::2026-05-19 22:45:00,AG,AG::AG_SHORT_11957,A9,SHORT,td1,1,0,16,False,0.03140593212772796,0.6359701255864911,0,2026-05-19 23:00:00,True,1,2026-05-19 23:00:00,18160.0,tp_executed,-2.5281775362821004,0.01570296606386398,2.5438805023459645,18136.0,18136.0,21.0,True,False,False
AG::AG_SHORT_11957::2026-05-19 23:15:00::2026-05-19 23:15:00,AG,AG::AG_SHORT_11957,A9,SHORT,td1,1,13,14,False,0.06304587007931076,0.8905229148702644,13,2026-05-20 09:15:00,True,14,2026-05-20 09:15:00,18169.0,tp_executed,-2.4193852642935503,0.06304587007931076,2.482431134372861,18136.0,18136.0,21.0,True,False,False
AG::AG_SHORT_11957::2026-05-19 23:30:00::2026-05-19 23:30:00,AG,AG::AG_SHORT_11957,A9,SHORT,td1,1,12,13,False,0.20541622725599423,1.0349817604052016,12,2026-05-20 09:15:00,True,13,2026-05-20 09:15:00,18169.0,tp_executed,-2.283280372191628,0.20541622725599423,2.4886965994476222,18136.0,18136.0,21.0,True,False,False
AG::AG_SHORT_12155::2026-05-26 11:30:00::2026-05-26 13:30:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,0,1,False,0.6852457242282178,1.103512594861026,0,2026-05-26 13:45:00,True,1,2026-05-26 13:45:00,18677.0,tp_executed,0.631849953509136,0.6941450193480648,0.062295065838928854,18667.0,18778.0,114.0,True,False,False
AG::AG_SHORT_12155::2026-05-26 14:45:00::2026-05-26 14:45:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,0,-1,False,0.07176613997682835,0.2691230249131063,0,2026-05-26 15:00:00,False,-1,,,beyond_baseline_exit,0.07176613997682835,0.07176613997682835,0.0,18494.0,18667.0,137.0,True,False,False
AG::AG_SHORT_12155::2026-05-26 15:00:00::2026-05-26 21:00:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,0,31,False,0.11703717721958733,0.42313440994773877,0,2026-05-26 21:15:00,True,1,2026-05-26 21:15:00,18612.0,tp_executed,3.358066700223544,0.10803431743346523,-3.2500323827900788,18494.0,18667.0,137.0,True,False,False
AG::AG_SHORT_12155::2026-05-26 21:45:00::2026-05-26 21:45:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,20,-1,False,1.4786112891816707,1.92940741393218,20,2026-05-27 09:30:00,True,21,2026-05-27 09:30:00,18875.0,tp_executed,-4.138308425209676,1.4876272116766809,5.625935636886357,18885.0,19050.0,153.0,False,False,False
AG::AG_SHORT_12155::2026-05-26 22:00:00::2026-05-26 22:00:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,31,-1,False,2.9041458388169725,4.0640059416262275,31,2026-05-27 14:45:00,True,32,2026-05-27 14:45:00,18266.0,tp_executed,3.039013292632002,2.9041458388169725,-0.1348674538150294,18136.0,18166.0,49.0,True,False,False
AG::AG_SHORT_12155::2026-05-26 22:15:00::2026-05-26 22:15:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,30,-1,False,2.907573156594972,4.068802064337237,30,2026-05-27 14:45:00,True,31,2026-05-27 14:45:00,18266.0,tp_executed,3.042599773774305,2.907573156594972,-0.13502661717933329,18136.0,18166.0,49.0,True,False,False
AG::AG_SHORT_12155::2026-05-26 22:30:00::2026-05-26 22:30:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,29,-1,False,3.4369604809545558,4.600655761907673,29,2026-05-27 14:45:00,True,30,2026-05-27 14:45:00,18266.0,tp_executed,3.5722738857165464,3.4369604809545558,-0.1353134047619906,18136.0,18166.0,49.0,True,False,False
AG::AG_SHORT_12155::2026-05-26 22:45:00::2026-05-26 22:45:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,16,-1,False,1.808163058990703,2.260203823738379,16,2026-05-27 09:30:00,True,17,2026-05-27 09:30:00,18875.0,tp_executed,-3.824264869765337,1.8172038742856567,5.641468744050994,18885.0,19050.0,153.0,False,False,False
AG::AG_SHORT_12155::2026-05-26 23:00:00::2026-05-26 23:00:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,15,-1,False,1.8106684336112866,2.263335542014108,15,2026-05-27 09:30:00,True,16,2026-05-27 09:30:00,18875.0,tp_executed,-3.829563737087871,1.819721775779343,5.649285512867214,18885.0,19050.0,153.0,False,False,False
AG::AG_SHORT_12155::2026-05-26 23:15:00::2026-05-26 23:15:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,26,-1,False,3.3401660382044533,4.511039459205471,26,2026-05-27 14:45:00,True,27,2026-05-27 14:45:00,18266.0,tp_executed,3.476314110413874,3.3401660382044533,-0.1361480722094206,18136.0,18166.0,49.0,True,False,False
AG::AG_SHORT_12155::2026-05-26 23:30:00::2026-05-26 23:30:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,25,-1,False,3.167140576715223,4.341166824980348,25,2026-05-27 14:45:00,True,26,2026-05-27 14:45:00,18266.0,tp_executed,3.3036552567460515,3.167140576715223,-0.13651468003082856,18136.0,18166.0,49.0,True,False,False
AG::AG_SHORT_12155::2026-05-26 23:45:00::2026-05-26 23:45:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,24,-1,False,3.349796275174478,4.527245102143164,24,2026-05-27 14:45:00,True,25,2026-05-27 14:45:00,18266.0,tp_executed,3.4867089294731626,3.349796275174478,-0.1369126542986847,18136.0,18166.0,49.0,True,False,False
AG::AG_SHORT_12155::2026-05-27 00:00:00::2026-05-27 00:00:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,23,-1,False,2.8770773643058587,4.055309046831115,23,2026-05-27 14:45:00,True,24,2026-05-27 14:45:00,18266.0,tp_executed,3.0140810483204232,2.8770773643058587,-0.13700368401456453,18136.0,18166.0,49.0,True,False,False
AG::AG_SHORT_12155::2026-05-27 00:15:00::2026-05-27 00:15:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,22,-1,False,2.841203928015768,4.023511369028781,22,2026-05-27 14:45:00,True,23,2026-05-27 14:45:00,18266.0,tp_executed,2.978681537435886,2.841203928015768,-0.137477609420118,18136.0,18166.0,49.0,True,False,False
AG::AG_SHORT_12155::2026-05-27 00:30:00::2026-05-27 00:30:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,9,-1,False,2.258162437337433,2.7171385424873176,9,2026-05-27 09:30:00,True,10,2026-05-27 09:30:00,18875.0,tp_executed,-3.460679832830131,2.2673419594404307,5.728021792270562,18885.0,19050.0,153.0,False,False,False
AG::AG_SHORT_12155::2026-05-27 00:45:00::2026-05-27 00:45:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,7,-1,False,1.8583522965640074,2.2355426141834345,7,2026-05-27 09:15:00,True,8,2026-05-27 09:15:00,18838.0,tp_executed,-3.5511088439292418,1.8491525327196312,5.4002613766488725,18778.0,18899.0,140.0,False,False,False
AG::AG_SHORT_12155::2026-05-27 01:00:00::2026-05-27 01:00:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,6,-1,False,1.9839448084838778,2.362278469636617,6,2026-05-27 09:15:00,True,7,2026-05-27 09:15:00,18838.0,tp_executed,-3.4419135514627275,1.9747171582118597,5.416630709674587,18778.0,18899.0,140.0,False,False,False
AG::AG_SHORT_12155::2026-05-27 01:15:00::2026-05-27 01:15:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,5,-1,False,1.9629066129780048,2.342525344733185,5,2026-05-27 09:15:00,True,6,2026-05-27 09:15:00,18838.0,tp_executed,-3.4813815399987256,1.9536476195205614,5.435029159519287,18778.0,18899.0,140.0,False,False,False
AG::AG_SHORT_12155::2026-05-27 01:30:00::2026-05-27 01:30:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,4,-1,False,2.015921414764841,2.3968097926697194,4,2026-05-27 09:15:00,True,5,2026-05-27 09:15:00,18838.0,tp_executed,-3.4465753220173094,2.006631454328137,5.453206776345446,18778.0,18899.0,140.0,False,False,False
AG::AG_SHORT_12155::2026-05-27 01:45:00::2026-05-27 01:45:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,12,15,False,1.6867041296921264,1.845123854580337,12,2026-05-27 13:45:00,True,13,2026-05-27 13:45:00,18423.0,tp_executed,3.308176607959695,1.7053417443848569,-1.6028348635748382,18349.0,18494.0,103.0,True,False,False
AG::AG_SHORT_12155::2026-05-27 02:00:00::2026-05-27 02:00:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,11,14,False,1.486560370529922,1.6455007875048193,11,2026-05-27 13:45:00,True,12,2026-05-27 13:45:00,18423.0,tp_executed,3.1133622854494596,1.505259243115204,-1.6081030423342555,18349.0,18494.0,103.0,True,False,False
AG::AG_SHORT_12155::2026-05-27 02:15:00::2026-05-27 02:15:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,10,13,False,1.3306653988509998,1.4899704113894996,10,2026-05-27 13:45:00,True,11,2026-05-27 13:45:00,18423.0,tp_executed,2.9611990565979993,1.3494071650319996,-1.6117918915659997,18349.0,18494.0,103.0,True,False,False
AG::AG_SHORT_12155::2026-05-27 02:30:00::2026-05-27 09:00:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,9,12,False,3.588034944336099,3.7477118921206896,9,2026-05-27 13:45:00,True,10,2026-05-27 13:45:00,18423.0,tp_executed,5.222375468719558,3.6068204676048743,-1.6155550011146835,18349.0,18494.0,103.0,True,False,False
AG::AG_SHORT_12155::2026-05-27 22:30:00::2026-05-27 22:30:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,0,1,False,0.2042916297170972,0.5385870237996199,0,2026-05-27 22:45:00,True,1,2026-05-27 22:45:00,18149.0,tp_executed,3.519387621035447,0.18571966337917928,-3.3336679576562678,18136.0,18166.0,49.0,True,False,False
AG::AG_SHORT_12155::2026-05-28 00:00:00::2026-05-28 00:00:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,10,11,False,1.5531232291827928,1.6001875694610592,10,2026-05-28 09:15:00,True,11,2026-05-28 09:15:00,17949.0,tp_executed,3.059182118087319,1.562536097238446,-1.4966460208488728,17928.0,17992.0,46.0,True,True,False
AG::AG_SHORT_12155::2026-05-28 00:30:00::2026-05-28 00:30:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,8,9,False,2.0246654172399032,2.071970683997845,8,2026-05-28 09:15:00,True,9,2026-05-28 09:15:00,17949.0,tp_executed,3.5384339534940366,2.0341264705914917,-1.504307482902545,17928.0,17992.0,46.0,True,True,False
AG::AG_SHORT_12155::2026-05-28 00:45:00::2026-05-28 00:45:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,0,7,False,0.18970293641722974,0.26558411098412166,0,2026-05-28 01:00:00,True,1,2026-05-28 01:00:00,18161.0,tp_executed,3.6992072601359802,0.18021778959636825,-3.518989470539612,18136.0,18166.0,53.0,True,False,False
AG::AG_SHORT_12155::2026-05-28 01:00:00::2026-05-28 01:00:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,6,7,False,2.0082642681050182,2.055853468771014,6,2026-05-28 09:15:00,True,7,2026-05-28 09:15:00,17949.0,tp_executed,3.5311186894168802,2.017782108238217,-1.5133365811786632,17928.0,17992.0,46.0,True,True,False
AG::AG_SHORT_12155::2026-05-28 01:15:00::2026-05-28 01:15:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,5,6,False,1.8138333992764788,1.8615658571521756,5,2026-05-28 09:15:00,True,6,2026-05-28 09:15:00,17949.0,tp_executed,3.341272051298777,1.8233798908516181,-1.5178921604471587,17928.0,17992.0,46.0,True,True,False
AG::AG_SHORT_12155::2026-05-28 01:30:00::2026-05-28 01:30:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,4,5,False,2.000731905716431,2.0485963053747187,4,2026-05-28 09:15:00,True,5,2026-05-28 09:15:00,17949.0,tp_executed,3.532392694781641,2.0103047856480885,-1.5220879091335524,17928.0,17992.0,46.0,True,True,False
AG::AG_SHORT_12155::2026-05-28 01:45:00::2026-05-28 01:45:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,3,4,False,2.055528803217832,2.103555177124791,3,2026-05-28 09:15:00,True,4,2026-05-28 09:15:00,17949.0,tp_executed,3.5923727682405104,2.065134077999224,-1.5272386902412864,17928.0,17992.0,46.0,True,True,False
AG::AG_SHORT_12155::2026-05-28 02:00:00::2026-05-28 02:00:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,2,3,False,1.8122418058535825,1.860439726222029,2,2026-05-28 09:15:00,True,3,2026-05-28 09:15:00,17949.0,tp_executed,3.3545752576438654,1.8218813899272717,-1.5326938677165938,17928.0,17992.0,46.0,True,True,False
AG::AG_SHORT_12155::2026-05-28 02:15:00::2026-05-28 02:15:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,1,2,False,1.9347931904464093,1.9831630202075696,1,2026-05-28 09:15:00,True,2,2026-05-28 09:15:00,17949.0,tp_executed,3.482627742803537,1.9444671563986413,-1.5381605864048955,17928.0,17992.0,46.0,True,True,False
AG::AG_SHORT_12155::2026-05-28 22:30:00::2026-05-28 22:30:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,7,9,False,2.0292747523014874,2.3846316213681074,7,2026-05-29 00:30:00,True,8,2026-05-29 00:30:00,18321.0,tp_executed,2.3846316213681074,2.038626248855872,-0.3460053725122352,18272.0,18349.0,58.0,False,False,False
AG::AG_SHORT_12155::2026-05-29 00:45:00::2026-05-29 00:45:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,7,-1,False,1.8258436060605614,1.9015262425812065,7,2026-05-29 09:15:00,True,8,2026-05-29 09:15:00,18537.0,tp_executed,0.15136527304129008,1.8447642651907226,1.6933989921494326,18494.0,18544.0,85.0,False,False,False
AG::AG_SHORT_12155::2026-05-29 01:00:00::2026-05-29 01:00:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,6,-1,False,1.3934832769729857,1.469319101570155,6,2026-05-29 09:15:00,True,7,2026-05-29 09:15:00,18537.0,tp_executed,-0.2843843422393848,1.412442233122278,1.6968265753616627,18494.0,18544.0,85.0,False,False,False
AG::AG_SHORT_12155::2026-05-29 01:15:00::2026-05-29 01:15:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,5,-1,False,1.784551738380717,1.860490110226705,5,2026-05-29 09:15:00,True,6,2026-05-29 09:15:00,18537.0,tp_executed,0.10441526128823345,1.803536331342214,1.6991210700539805,18494.0,18544.0,85.0,False,False,False
AG::AG_SHORT_12155::2026-05-29 01:30:00::2026-05-29 01:30:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,4,-1,False,2.103422889839401,2.1795648949014605,4,2026-05-29 09:15:00,True,5,2026-05-29 09:15:00,18537.0,tp_executed,0.4187810278413287,2.122458391104916,1.7036773632635873,18494.0,18544.0,85.0,False,False,False
AG::AG_SHORT_12155::2026-05-29 01:45:00::2026-05-29 01:45:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,3,-1,False,1.5729039914967458,1.6491660032056787,3,2026-05-29 09:15:00,True,4,2026-05-29 09:15:00,18537.0,tp_executed,-0.11439301756339969,1.591969494423979,1.7063625119873786,18494.0,18544.0,85.0,False,False,False
AG::AG_SHORT_12155::2026-05-29 02:00:00::2026-05-29 02:00:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,2,-1,False,0.9062118432746821,0.9825244195504448,2,2026-05-29 09:15:00,True,3,2026-05-29 09:15:00,18537.0,tp_executed,-0.7822039068265677,0.9252899873436228,1.7074938941701905,18494.0,18544.0,85.0,False,False,False
AG::AG_SHORT_12155::2026-05-29 13:45:00::2026-05-29 13:45:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,0,4,False,0.49765107824661964,0.7656170434563379,0,2026-05-29 14:00:00,True,1,2026-05-29 14:00:00,18305.0,tp_executed,1.0144425825796477,0.5072212912898239,-0.5072212912898239,18272.0,18349.0,58.0,False,False,False
AG::AG_SHORT_12155::2026-06-01 11:15:00::2026-06-01 11:15:00,AG,AG::AG_SHORT_12155,A9,LONG,td1,0,1,-1,False,0.3689373395495295,0.6699125376030931,1,2026-06-01 13:45:00,True,2,2026-06-01 13:45:00,18250.0,tp_executed,-0.5242793772545946,0.3883550942626626,0.9126344715172572,18272.0,18349.0,83.0,False,False,False
AG::AG_SHORT_12155::2026-06-01 21:30:00::2026-06-01 21:30:00,AG,AG::AG_SHORT_12155,A9,SHORT,td1,1,0,1,False,0.20436342013680214,0.43792161457886175,0,2026-06-01 21:45:00,True,1,2026-06-01 21:45:00,17992.0,tp_executed,-4.9339168575885095,0.2238266030069738,5.1577434605954835,17992.0,18061.0,70.0,False,False,False
