candidate_id,symbol,trading_day,touch_time,reward_observation_end_time,split
M:5m:1:-1:23446:23451:4,M,2026-06-09,2026-06-08 21:25:00,2026-06-08 21:40:00,TEST
M:5m:1:1:23492:23500:1,M,2026-06-09,2026-06-08 21:45:00,2026-06-08 22:05:00,TEST
M:15m:1:-1:7818:7830:2,M,2026-06-09,2026-06-08 22:05:00,2026-06-09 09:05:00,TEST
M:5m:1:1:23505:23509:1,M,2026-06-09,2026-06-09 09:20:00,2026-06-09 10:35:00,TEST
M:15m:1:1:7830:7836:1,M,2026-06-09,2026-06-09 09:20:00,2026-06-09 10:35:00,TEST
M:5m:1:-1:23517:23520:1,M,2026-06-09,2026-06-09 09:35:00,2026-06-09 10:50:00,TEST
M:5m:1:1:23505:23509:2,M,2026-06-09,2026-06-09 10:10:00,2026-06-09 11:25:00,TEST
M:15m:1:1:7830:7836:2,M,2026-06-09,2026-06-09 10:10:00,2026-06-09 11:25:00,TEST
M:5m:1:1:23492:23500:2,M,2026-06-09,2026-06-09 10:35:00,2026-06-09 13:35:00,TEST
M:5m:1:1:23492:23500:3,M,2026-06-09,2026-06-09 10:50:00,2026-06-09 13:50:00,TEST
RB:5m:1:-1:23477:23479:3,RB,2026-06-09,2026-06-08 21:05:00,2026-06-08 22:05:00,TEST
RB:5m:1:1:23037:23038:7,RB,2026-06-09,2026-06-08 21:25:00,2026-06-08 22:25:00,TEST
RB:5m:1:1:23383:23393:2,RB,2026-06-09,2026-06-08 21:25:00,2026-06-08 22:25:00,TEST
RB:5m:1:-1:23496:23500:1,RB,2026-06-09,2026-06-08 21:40:00,2026-06-08 22:25:00,TEST
RB:5m:1:1:23037:23038:8,RB,2026-06-09,2026-06-08 21:55:00,2026-06-08 22:55:00,TEST
RB:15m:1:1:7646:7652:4,RB,2026-06-09,2026-06-08 22:05:00,2026-06-09 09:05:00,TEST
RB:5m:1:1:22940:22945:2,RB,2026-06-09,2026-06-08 22:25:00,2026-06-09 09:05:00,TEST
RB:15m:1:1:7646:7652:5,RB,2026-06-09,2026-06-08 22:25:00,2026-06-09 09:05:00,TEST
RB:5m:1:1:22940:22945:3,RB,2026-06-09,2026-06-08 22:55:00,2026-06-09 09:05:00,TEST
RB:15m:1:1:7646:7652:6,RB,2026-06-09,2026-06-08 22:55:00,2026-06-09 09:05:00,TEST
RB:5m:1:-1:23496:23500:2,RB,2026-06-09,2026-06-09 09:05:00,2026-06-09 09:45:00,TEST
RB:15m:1:-1:7827:7835:1,RB,2026-06-09,2026-06-09 09:05:00,2026-06-09 09:45:00,TEST
RB:15m:1:1:7646:7652:7,RB,2026-06-09,2026-06-09 09:40:00,2026-06-09 10:55:00,TEST
RB:5m:1:1:22940:22945:4,RB,2026-06-09,2026-06-09 09:45:00,2026-06-09 11:00:00,TEST
RB:5m:1:1:22940:22945:5,RB,2026-06-09,2026-06-09 10:05:00,2026-06-09 11:20:00,TEST
RB:15m:1:1:7646:7652:8,RB,2026-06-09,2026-06-09 10:05:00,2026-06-09 11:20:00,TEST
RB:15m:1:1:7646:7652:9,RB,2026-06-09,2026-06-09 10:55:00,2026-06-09 13:55:00,TEST
RB:15m:1:-1:7827:7835:2,RB,2026-06-09,2026-06-09 13:35:00,2026-06-09 14:35:00,TEST
RB:15m:1:1:7646:7652:10,RB,2026-06-09,2026-06-09 13:45:00,2026-06-09 14:45:00,TEST
RB:5m:1:1:22940:22945:6,RB,2026-06-09,2026-06-09 14:00:00,2026-06-09 14:50:00,TEST
RB:5m:1:1:22940:22945:7,RB,2026-06-09,2026-06-09 14:35:00,2026-06-09 14:55:00,TEST
RB:5m:1:-1:23547:23562:1,RB,2026-06-09,2026-06-09 14:55:00,2026-06-09 15:00:00,TEST
RB:5m:1:-1:23496:23500:3,RB,2026-06-09,2026-06-09 15:00:00,2026-06-09 21:20:00,TEST
RB:15m:1:-1:7827:7835:3,RB,2026-06-09,2026-06-09 15:00:00,2026-06-09 21:20:00,TEST
AG:5m:1:-1:37531:37535:7,AG,2026-06-10,2026-06-09 21:05:00,2026-06-09 21:35:00,TEST
AG:5m:1:-1:37570:37572:6,AG,2026-06-10,2026-06-09 21:05:00,2026-06-09 21:35:00,TEST
AG:5m:1:-1:37587:37590:4,AG,2026-06-10,2026-06-09 21:05:00,2026-06-09 21:35:00,TEST
AG:5m:0:-1:37570:37590:4,AG,2026-06-10,2026-06-09 21:05:00,2026-06-09 21:35:00,TEST
AG:15m:1:-1:12523:12534:5,AG,2026-06-10,2026-06-09 21:05:00,2026-06-09 21:35:00,TEST
AG:5m:1:1:37629:37636:1,AG,2026-06-10,2026-06-09 21:25:00,2026-06-09 21:45:00,TEST
AG:5m:1:-1:37531:37535:8,AG,2026-06-10,2026-06-09 21:50:00,2026-06-09 22:10:00,TEST
AG:5m:1:-1:37570:37572:7,AG,2026-06-10,2026-06-09 21:50:00,2026-06-09 22:10:00,TEST
AG:5m:0:-1:37570:37590:5,AG,2026-06-10,2026-06-09 21:50:00,2026-06-09 22:10:00,TEST
AG:5m:1:-1:37636:37641:1,AG,2026-06-10,2026-06-09 21:50:00,2026-06-09 22:10:00,TEST
AG:15m:1:-1:12523:12534:6,AG,2026-06-10,2026-06-09 21:50:00,2026-06-09 22:10:00,TEST
AG:15m:1:1:12537:12539:1,AG,2026-06-10,2026-06-09 22:10:00,2026-06-09 22:20:00,TEST
AG:5m:1:1:37520:37524:1,AG,2026-06-10,2026-06-09 22:20:00,2026-06-09 22:40:00,TEST
AG:15m:1:1:12503:12508:1,AG,2026-06-10,2026-06-09 22:35:00,2026-06-09 22:45:00,TEST
AG:5m:1:-1:37668:37674:1,AG,2026-06-10,2026-06-10 00:40:00,2026-06-10 01:40:00,TEST
AG:5m:1:-1:37668:37674:2,AG,2026-06-10,2026-06-10 02:20:00,2026-06-10 09:05:00,TEST
AG:5m:1:-1:37708:37723:1,AG,2026-06-10,2026-06-10 14:05:00,2026-06-10 21:05:00,TEST
AG:15m:1:-1:12566:12567:1,AG,2026-06-10,2026-06-10 14:10:00,2026-06-10 21:10:00,TEST
AG:15m:1:-1:12566:12567:2,AG,2026-06-10,2026-06-10 14:25:00,2026-06-10 21:20:00,TEST
CU:5m:1:-1:31402:31409:2,CU,2026-06-10,2026-06-09 21:05:00,2026-06-09 22:05:00,TEST
CU:15m:1:-1:10462:10469:1,CU,2026-06-10,2026-06-09 21:05:00,2026-06-09 22:05:00,TEST
CU:15m:1:1:10528:10529:1,CU,2026-06-10,2026-06-09 23:45:00,2026-06-10 00:40:00,TEST
CU:1h:1:1:3062:3065:1,CU,2026-06-10,2026-06-09 23:45:00,2026-06-10 00:40:00,TEST
CU:5m:1:1:31585:31587:1,CU,2026-06-10,2026-06-10 00:00:00,2026-06-10 01:00:00,TEST
CU:5m:0:1:31585:31602:1,CU,2026-06-10,2026-06-10 00:00:00,2026-06-10 01:00:00,TEST
CU:15m:1:1:10528:10529:2,CU,2026-06-10,2026-06-10 00:00:00,2026-06-10 01:00:00,TEST
CU:1h:1:1:3062:3065:2,CU,2026-06-10,2026-06-10 00:00:00,2026-06-10 01:00:00,TEST
CU:15m:1:1:10498:10504:4,CU,2026-06-10,2026-06-10 00:25:00,2026-06-10 09:15:00,TEST
CU:15m:1:1:10498:10504:5,CU,2026-06-10,2026-06-10 00:35:00,2026-06-10 00:45:00,TEST
CU:5m:1:-1:31677:31680:1,CU,2026-06-10,2026-06-10 14:00:00,2026-06-10 15:00:00,TEST
M:5m:1:-1:23561:23573:1,M,2026-06-10,2026-06-09 22:00:00,2026-06-09 23:00:00,TEST
M:1h:1:-1:2389:2393:1,M,2026-06-10,2026-06-09 22:05:00,2026-06-10 09:05:00,TEST
M:1h:1:-1:2389:2393:2,M,2026-06-10,2026-06-09 22:15:00,2026-06-10 09:15:00,TEST
M:1h:1:-1:2389:2393:3,M,2026-06-10,2026-06-10 09:30:00,2026-06-10 10:45:00,TEST
M:1h:1:-1:2389:2393:4,M,2026-06-10,2026-06-10 10:00:00,2026-06-10 10:45:00,TEST
M:5m:1:-1:23526:23535:1,M,2026-06-10,2026-06-10 10:45:00,2026-06-10 13:45:00,TEST
M:5m:1:-1:23526:23535:2,M,2026-06-10,2026-06-10 11:05:00,2026-06-10 14:05:00,TEST
M:15m:1:-1:7837:7850:1,M,2026-06-10,2026-06-10 11:10:00,2026-06-10 14:10:00,TEST
M:15m:1:-1:7837:7850:2,M,2026-06-10,2026-06-10 11:20:00,2026-06-10 14:20:00,TEST
M:5m:1:-1:23517:23520:2,M,2026-06-10,2026-06-10 13:35:00,2026-06-10 14:35:00,TEST
M:5m:1:-1:23517:23520:3,M,2026-06-10,2026-06-10 13:50:00,2026-06-10 14:40:00,TEST
M:5m:1:-1:23517:23520:4,M,2026-06-10,2026-06-10 14:20:00,2026-06-10 14:55:00,TEST
M:5m:0:-1:23510:23552:1,M,2026-06-10,2026-06-10 14:35:00,2026-06-10 21:05:00,TEST
M:15m:1:-1:7800:7819:1,M,2026-06-10,2026-06-10 14:50:00,2026-06-10 21:10:00,TEST
M:5m:1:-1:23401:23407:2,M,2026-06-10,2026-06-10 14:55:00,2026-06-10 21:05:00,TEST
RB:5m:1:-1:23477:23479:4,RB,2026-06-10,2026-06-09 21:20:00,2026-06-09 22:20:00,TEST
RB:5m:1:-1:23584:23590:1,RB,2026-06-10,2026-06-10 09:55:00,2026-06-10 10:45:00,TEST
RB:5m:1:-1:23477:23479:5,RB,2026-06-10,2026-06-10 10:05:00,2026-06-10 11:05:00,TEST
RB:5m:1:-1:23477:23479:6,RB,2026-06-10,2026-06-10 10:15:00,2026-06-10 11:05:00,TEST
RB:5m:1:-1:23477:23479:7,RB,2026-06-10,2026-06-10 14:15:00,2026-06-10 14:30:00,TEST
RB:1h:1:-1:2379:2388:1,RB,2026-06-10,2026-06-10 14:25:00,2026-06-10 14:45:00,TEST
RB:5m:1:-1:23445:23454:1,RB,2026-06-10,2026-06-10 14:30:00,2026-06-10 14:45:00,TEST
RB:15m:1:-1:7815:7819:1,RB,2026-06-10,2026-06-10 14:30:00,2026-06-10 14:45:00,TEST
RB:5m:1:-1:23238:23259:1,RB,2026-06-10,2026-06-10 14:45:00,2026-06-10 15:00:00,TEST
RB:5m:0:-1:23238:23259:1,RB,2026-06-10,2026-06-10 14:45:00,2026-06-10 15:00:00,TEST
RB:15m:1:-1:7609:7611:3,RB,2026-06-10,2026-06-10 14:45:00,2026-06-10 15:00:00,TEST
RB:15m:1:-1:7745:7753:5,RB,2026-06-10,2026-06-10 14:45:00,2026-06-10 15:00:00,TEST
RB:1h:1:-1:2361:2369:3,RB,2026-06-10,2026-06-10 14:45:00,2026-06-10 15:00:00,TEST
RB:5m:1:-1:22828:22830:2,RB,2026-06-10,2026-06-10 14:50:00,2026-06-10 21:05:00,TEST
AG:15m:1:-1:12566:12567:3,AG,2026-06-11,2026-06-10 21:40:00,2026-06-10 22:40:00,TEST
AG:5m:1:-1:37699:37701:1,AG,2026-06-11,2026-06-10 21:45:00,2026-06-10 22:45:00,TEST
AG:5m:1:1:37750:37753:1,AG,2026-06-11,2026-06-10 23:00:00,2026-06-11 00:00:00,TEST
AG:15m:1:1:12583:12584:1,AG,2026-06-11,2026-06-10 23:00:00,2026-06-11 00:00:00,TEST
AG:5m:1:1:37750:37753:2,AG,2026-06-11,2026-06-10 23:15:00,2026-06-11 00:15:00,TEST
AG:15m:1:1:12583:12584:2,AG,2026-06-11,2026-06-10 23:35:00,2026-06-11 00:25:00,TEST
AG:5m:1:1:37750:37753:3,AG,2026-06-11,2026-06-10 23:50:00,2026-06-11 00:50:00,TEST
AG:15m:1:1:12583:12584:3,AG,2026-06-11,2026-06-10 23:50:00,2026-06-11 00:50:00,TEST
AG:15m:1:1:12583:12584:4,AG,2026-06-11,2026-06-11 01:15:00,2026-06-11 02:05:00,TEST
AG:15m:1:1:12583:12584:5,AG,2026-06-11,2026-06-11 01:25:00,2026-06-11 02:25:00,TEST
AG:5m:1:1:37723:37737:1,AG,2026-06-11,2026-06-11 09:05:00,2026-06-11 09:15:00,TEST
AG:15m:1:1:12574:12580:1,AG,2026-06-11,2026-06-11 09:05:00,2026-06-11 09:15:00,TEST
AG:1h:1:1:2546:2552:2,AG,2026-06-11,2026-06-11 09:10:00,2026-06-11 09:20:00,TEST
AG:5m:1:-1:37806:37812:1,AG,2026-06-11,2026-06-11 09:40:00,2026-06-11 10:00:00,TEST
AG:15m:1:-1:12595:12604:1,AG,2026-06-11,2026-06-11 09:40:00,2026-06-11 10:00:00,TEST
AG:1h:1:1:2546:2552:3,AG,2026-06-11,2026-06-11 10:35:00,2026-06-11 11:00:00,TEST
AG:5m:1:1:25665:25671:2,AG,2026-06-11,2026-06-11 10:45:00,2026-06-11 13:35:00,TEST
AG:5m:0:1:25665:25707:2,AG,2026-06-11,2026-06-11 10:45:00,2026-06-11 13:35:00,TEST
AG:15m:1:1:8555:8557:2,AG,2026-06-11,2026-06-11 10:45:00,2026-06-11 13:35:00,TEST
AG:15m:0:1:8555:8578:2,AG,2026-06-11,2026-06-11 10:45:00,2026-06-11 13:35:00,TEST
AG:5m:1:1:25665:25671:3,AG,2026-06-11,2026-06-11 11:25:00,2026-06-11 13:35:00,TEST
AG:5m:0:1:25665:25707:3,AG,2026-06-11,2026-06-11 11:25:00,2026-06-11 13:35:00,TEST
AG:15m:1:1:8555:8557:3,AG,2026-06-11,2026-06-11 11:25:00,2026-06-11 13:35:00,TEST
AG:15m:0:1:8555:8578:3,AG,2026-06-11,2026-06-11 11:25:00,2026-06-11 13:35:00,TEST
AG:1h:1:-1:3746:3753:1,AG,2026-06-11,2026-06-11 13:35:00,2026-06-11 14:35:00,TEST
AG:1h:1:-1:3746:3753:2,AG,2026-06-11,2026-06-11 14:20:00,2026-06-11 21:20:00,TEST
AG:1h:1:-1:3746:3753:3,AG,2026-06-11,2026-06-11 14:40:00,2026-06-11 21:40:00,TEST
CU:5m:1:1:31681:31689:1,CU,2026-06-11,2026-06-10 21:05:00,2026-06-10 21:40:00,TEST
CU:5m:1:1:31699:31706:1,CU,2026-06-11,2026-06-10 22:35:00,2026-06-10 23:20:00,TEST
CU:15m:1:1:10566:10568:1,CU,2026-06-11,2026-06-10 22:35:00,2026-06-10 23:20:00,TEST
CU:5m:1:1:31699:31706:2,CU,2026-06-11,2026-06-10 22:50:00,2026-06-10 23:50:00,TEST
CU:15m:1:1:10566:10568:2,CU,2026-06-11,2026-06-10 22:50:00,2026-06-10 23:50:00,TEST
CU:1h:1:1:2936:2941:1,CU,2026-06-11,2026-06-11 09:05:00,2026-06-11 09:30:00,TEST
CU:5m:1:-1:31738:31746:1,CU,2026-06-11,2026-06-11 09:30:00,2026-06-11 10:10:00,TEST
CU:5m:1:1:30288:30294:1,CU,2026-06-11,2026-06-11 10:15:00,2026-06-11 10:45:00,TEST
CU:15m:1:1:10093:10100:1,CU,2026-06-11,2026-06-11 10:15:00,2026-06-11 10:45:00,TEST
CU:15m:0:1:10093:10111:1,CU,2026-06-11,2026-06-11 10:15:00,2026-06-11 10:45:00,TEST
CU:1h:1:1:2936:2941:2,CU,2026-06-11,2026-06-11 10:15:00,2026-06-11 10:45:00,TEST
CU:15m:1:1:9838:9847:1,CU,2026-06-11,2026-06-11 10:35:00,2026-06-11 13:35:00,TEST
CU:1h:1:1:2862:2865:1,CU,2026-06-11,2026-06-11 10:35:00,2026-06-11 13:35:00,TEST
CU:5m:1:1:29535:29541:1,CU,2026-06-11,2026-06-11 10:40:00,2026-06-11 13:35:00,TEST
CU:5m:0:1:29505:29541:1,CU,2026-06-11,2026-06-11 10:45:00,2026-06-11 13:35:00,TEST
CU:5m:1:1:31767:31773:1,CU,2026-06-11,2026-06-11 14:35:00,2026-06-11 21:05:00,TEST
M:5m:1:-1:23401:23407:3,M,2026-06-11,2026-06-10 21:05:00,2026-06-10 22:05:00,TEST
M:5m:1:1:23642:23652:1,M,2026-06-11,2026-06-11 09:05:00,2026-06-11 10:05:00,TEST
M:5m:1:-1:23652:23661:1,M,2026-06-11,2026-06-11 10:45:00,2026-06-11 10:55:00,TEST
RB:5m:1:-1:23640:23644:1,RB,2026-06-11,2026-06-10 22:10:00,2026-06-11 09:10:00,TEST
RB:5m:1:-1:23640:23644:2,RB,2026-06-11,2026-06-11 09:10:00,2026-06-11 10:10:00,TEST
RB:5m:1:-1:23640:23644:3,RB,2026-06-11,2026-06-11 09:20:00,2026-06-11 10:15:00,TEST
RB:5m:1:-1:23640:23644:4,RB,2026-06-11,2026-06-11 09:45:00,2026-06-11 10:15:00,TEST
RB:1h:1:1:2397:2401:1,RB,2026-06-11,2026-06-11 10:55:00,2026-06-11 13:55:00,TEST
RB:15m:1:1:7871:7875:1,RB,2026-06-11,2026-06-11 11:20:00,2026-06-11 14:20:00,TEST
RB:15m:1:1:7871:7875:2,RB,2026-06-11,2026-06-11 13:40:00,2026-06-11 14:40:00,TEST
RB:5m:1:1:23614:23626:1,RB,2026-06-11,2026-06-11 13:55:00,2026-06-11 14:55:00,TEST
RB:5m:0:1:23592:23626:1,RB,2026-06-11,2026-06-11 13:55:00,2026-06-11 14:55:00,TEST
RB:5m:1:1:23614:23626:2,RB,2026-06-11,2026-06-11 14:15:00,2026-06-11 21:10:00,TEST
RB:5m:0:1:23592:23626:2,RB,2026-06-11,2026-06-11 14:15:00,2026-06-11 21:10:00,TEST
RB:15m:1:1:7871:7875:3,RB,2026-06-11,2026-06-11 14:50:00,2026-06-11 21:50:00,TEST
AG:5m:1:-1:37856:37859:1,AG,2026-06-12,2026-06-11 21:50:00,2026-06-11 22:50:00,TEST
AG:1h:1:-1:3746:3753:4,AG,2026-06-12,2026-06-11 21:50:00,2026-06-11 22:50:00,TEST
AG:1h:1:-1:3746:3753:5,AG,2026-06-12,2026-06-11 22:25:00,2026-06-11 23:25:00,TEST
AG:1h:1:-1:3746:3753:6,AG,2026-06-12,2026-06-11 23:10:00,2026-06-12 00:10:00,TEST
AG:5m:1:-1:37819:37828:1,AG,2026-06-12,2026-06-12 00:15:00,2026-06-12 00:30:00,TEST
AG:15m:1:1:12619:12631:1,AG,2026-06-12,2026-06-12 00:30:00,2026-06-12 01:05:00,TEST
AG:5m:1:-1:37819:37828:2,AG,2026-06-12,2026-06-12 01:30:00,2026-06-12 01:35:00,TEST
AG:5m:1:-1:37896:37898:1,AG,2026-06-12,2026-06-12 01:30:00,2026-06-12 01:35:00,TEST
AG:1h:1:-1:3746:3753:7,AG,2026-06-12,2026-06-12 01:30:00,2026-06-12 01:35:00,TEST
AG:5m:1:-1:37661:37670:1,AG,2026-06-12,2026-06-12 01:35:00,2026-06-12 01:45:00,TEST
AG:5m:1:1:37938:37946:1,AG,2026-06-12,2026-06-12 13:35:00,2026-06-12 14:35:00,TEST
CU:5m:1:-1:31751:31760:1,CU,2026-06-12,2026-06-11 23:10:00,2026-06-12 00:10:00,TEST
CU:5m:1:-1:31751:31760:2,CU,2026-06-12,2026-06-12 00:10:00,2026-06-12 09:05:00,TEST
CU:5m:1:-1:31738:31746:2,CU,2026-06-12,2026-06-12 00:15:00,2026-06-12 09:05:00,TEST
CU:5m:1:1:31816:31829:1,CU,2026-06-12,2026-06-12 00:25:00,2026-06-12 09:05:00,TEST
CU:5m:1:-1:31632:31634:1,CU,2026-06-12,2026-06-12 10:50:00,2026-06-12 13:35:00,TEST
CU:5m:1:1:31854:31857:1,CU,2026-06-12,2026-06-12 14:50:00,2026-06-12 21:05:00,TEST
M:5m:1:-1:23359:23365:1,M,2026-06-12,2026-06-11 21:05:00,2026-06-11 21:35:00,TEST
M:15m:1:1:7889:7892:1,M,2026-06-12,2026-06-12 09:05:00,2026-06-12 09:30:00,TEST
M:5m:1:1:23661:23677:1,M,2026-06-12,2026-06-12 09:25:00,2026-06-12 10:40:00,TEST
M:5m:1:-1:23725:23727:1,M,2026-06-12,2026-06-12 09:40:00,2026-06-12 10:55:00,TEST
M:5m:1:-1:23725:23727:2,M,2026-06-12,2026-06-12 10:55:00,2026-06-12 13:50:00,TEST
M:5m:1:1:23741:23746:1,M,2026-06-12,2026-06-12 13:35:00,2026-06-12 14:10:00,TEST
M:15m:1:1:7889:7892:2,M,2026-06-12,2026-06-12 13:50:00,2026-06-12 14:20:00,TEST
M:5m:1:-1:23725:23727:3,M,2026-06-12,2026-06-12 14:20:00,2026-06-12 15:00:00,TEST
M:5m:1:-1:23725:23727:4,M,2026-06-12,2026-06-12 14:45:00,2026-06-12 21:05:00,TEST
M:5m:1:-1:23359:23365:2,M,2026-06-12,2026-06-12 15:00:00,2026-06-12 21:45:00,TEST
RB:15m:1:1:7871:7875:4,RB,2026-06-12,2026-06-11 21:05:00,2026-06-11 22:05:00,TEST
RB:1h:1:1:2397:2401:2,RB,2026-06-12,2026-06-11 22:25:00,2026-06-12 09:05:00,TEST
RB:5m:1:-1:23640:23644:5,RB,2026-06-12,2026-06-12 09:55:00,2026-06-12 10:10:00,TEST
RB:5m:1:-1:23668:23672:1,RB,2026-06-12,2026-06-12 09:55:00,2026-06-12 10:10:00,TEST
RB:15m:1:-1:7609:7611:4,RB,2026-06-12,2026-06-12 11:20:00,2026-06-12 13:35:00,TEST
RB:5m:1:-1:22828:22830:3,RB,2026-06-12,2026-06-12 11:30:00,2026-06-12 13:45:00,TEST
RB:5m:1:1:23742:23752:1,RB,2026-06-12,2026-06-12 13:35:00,2026-06-12 14:35:00,TEST
AG:5m:1:1:37968:37973:1,AG,2026-06-15,2026-06-12 21:45:00,2026-06-12 22:20:00,TEST
AG:5m:1:-1:37947:37955:1,AG,2026-06-15,2026-06-12 23:10:00,2026-06-12 23:25:00,TEST
AG:1h:1:-1:3724:3736:1,AG,2026-06-15,2026-06-12 23:30:00,2026-06-13 00:20:00,TEST
AG:1h:1:-1:3724:3736:2,AG,2026-06-15,2026-06-13 00:20:00,2026-06-13 01:20:00,TEST
AG:1h:1:-1:3724:3736:3,AG,2026-06-15,2026-06-13 00:40:00,2026-06-13 01:40:00,TEST
AG:15m:1:-1:12545:12550:1,AG,2026-06-15,2026-06-13 02:15:00,2026-06-15 09:05:00,TEST
AG:15m:1:-1:12545:12550:2,AG,2026-06-15,2026-06-13 02:30:00,2026-06-15 09:05:00,TEST
AG:5m:1:1:38035:38049:1,AG,2026-06-15,2026-06-15 13:40:00,2026-06-15 14:40:00,TEST
CU:5m:1:1:31846:31848:1,CU,2026-06-15,2026-06-12 21:05:00,2026-06-12 22:05:00,TEST
CU:5m:1:-1:31874:31884:1,CU,2026-06-15,2026-06-12 22:10:00,2026-06-12 23:10:00,TEST
CU:5m:1:1:31892:31897:1,CU,2026-06-15,2026-06-12 22:25:00,2026-06-12 23:10:00,TEST
CU:5m:1:-1:31874:31884:2,CU,2026-06-15,2026-06-12 22:40:00,2026-06-12 23:10:00,TEST
CU:5m:1:1:31892:31897:2,CU,2026-06-15,2026-06-12 22:45:00,2026-06-12 22:55:00,TEST
CU:5m:1:-1:31874:31884:3,CU,2026-06-15,2026-06-12 22:55:00,2026-06-12 23:55:00,TEST
CU:5m:0:-1:31608:31648:1,CU,2026-06-15,2026-06-15 09:05:00,2026-06-15 09:45:00,TEST
CU:15m:0:-1:10538:10586:1,CU,2026-06-15,2026-06-15 09:05:00,2026-06-15 09:45:00,TEST
CU:1h:1:-1:3065:3075:1,CU,2026-06-15,2026-06-15 09:05:00,2026-06-15 09:45:00,TEST
CU:1h:1:-1:3038:3047:1,CU,2026-06-15,2026-06-15 10:40:00,2026-06-15 13:40:00,TEST
CU:5m:1:1:31934:31944:1,CU,2026-06-15,2026-06-15 13:50:00,2026-06-15 14:50:00,TEST
CU:5m:1:1:31934:31944:2,CU,2026-06-15,2026-06-15 14:55:00,2026-06-15 21:05:00,TEST
M:15m:1:1:7919:7923:1,M,2026-06-15,2026-06-12 21:05:00,2026-06-12 21:45:00,TEST
M:15m:1:1:7919:7923:2,M,2026-06-15,2026-06-12 21:15:00,2026-06-12 22:15:00,TEST
M:5m:1:1:23757:23771:1,M,2026-06-15,2026-06-12 21:20:00,2026-06-12 22:20:00,TEST
M:15m:1:1:7919:7923:3,M,2026-06-15,2026-06-12 22:25:00,2026-06-15 09:05:00,TEST
M:15m:1:1:7919:7923:4,M,2026-06-15,2026-06-12 22:55:00,2026-06-15 09:05:00,TEST
M:5m:1:1:23661:23677:2,M,2026-06-15,2026-06-15 09:05:00,2026-06-15 09:15:00,TEST
M:5m:1:1:23757:23771:2,M,2026-06-15,2026-06-15 09:05:00,2026-06-15 09:15:00,TEST
M:15m:1:1:7889:7892:3,M,2026-06-15,2026-06-15 09:05:00,2026-06-15 09:15:00,TEST
M:5m:1:-1:23780:23796:1,M,2026-06-15,2026-06-15 09:15:00,2026-06-15 09:45:00,TEST
M:5m:1:-1:23359:23365:3,M,2026-06-15,2026-06-15 09:45:00,2026-06-15 10:45:00,TEST
M:5m:1:-1:23322:23334:2,M,2026-06-15,2026-06-15 09:50:00,2026-06-15 10:55:00,TEST
M:5m:1:-1:23322:23334:3,M,2026-06-15,2026-06-15 10:00:00,2026-06-15 10:55:00,TEST
M:15m:1:1:7933:7934:1,M,2026-06-15,2026-06-15 10:55:00,2026-06-15 13:55:00,TEST
M:1h:1:1:2411:2418:1,M,2026-06-15,2026-06-15 10:55:00,2026-06-15 13:55:00,TEST
M:1h:1:1:2411:2418:2,M,2026-06-15,2026-06-15 11:05:00,2026-06-15 14:05:00,TEST
M:15m:1:1:7933:7934:2,M,2026-06-15,2026-06-15 13:40:00,2026-06-15 14:40:00,TEST
M:15m:1:1:7933:7934:3,M,2026-06-15,2026-06-15 14:25:00,2026-06-15 21:05:00,TEST
RB:5m:1:-1:23753:23762:1,RB,2026-06-15,2026-06-12 21:10:00,2026-06-12 22:10:00,TEST
RB:15m:1:-1:7609:7611:5,RB,2026-06-15,2026-06-12 21:15:00,2026-06-12 22:15:00,TEST
RB:5m:1:-1:23753:23762:2,RB,2026-06-15,2026-06-12 21:25:00,2026-06-12 22:05:00,TEST
RB:15m:1:-1:7609:7611:6,RB,2026-06-15,2026-06-12 21:25:00,2026-06-12 22:05:00,TEST
RB:5m:1:-1:22828:22830:4,RB,2026-06-15,2026-06-12 21:35:00,2026-06-12 22:35:00,TEST
RB:5m:1:-1:23753:23762:3,RB,2026-06-15,2026-06-12 22:00:00,2026-06-12 23:00:00,TEST
RB:5m:1:-1:23753:23762:4,RB,2026-06-15,2026-06-12 22:45:00,2026-06-15 09:05:00,TEST
RB:15m:1:-1:7609:7611:7,RB,2026-06-15,2026-06-12 22:45:00,2026-06-15 09:05:00,TEST
RB:5m:1:-1:22828:22830:5,RB,2026-06-15,2026-06-12 23:00:00,2026-06-15 09:05:00,TEST
RB:5m:1:1:23767:23772:1,RB,2026-06-15,2026-06-15 09:10:00,2026-06-15 09:55:00,TEST
RB:5m:1:-1:22828:22830:6,RB,2026-06-15,2026-06-15 10:05:00,2026-06-15 11:20:00,TEST
RB:15m:1:-1:7609:7611:8,RB,2026-06-15,2026-06-15 10:05:00,2026-06-15 11:20:00,TEST
RB:5m:1:-1:22828:22830:7,RB,2026-06-15,2026-06-15 10:50:00,2026-06-15 13:50:00,TEST
RB:15m:1:-1:7609:7611:9,RB,2026-06-15,2026-06-15 13:45:00,2026-06-15 14:45:00,TEST
RB:5m:1:-1:22828:22830:8,RB,2026-06-15,2026-06-15 14:05:00,2026-06-15 21:05:00,TEST
RB:5m:1:-1:23817:23823:1,RB,2026-06-15,2026-06-15 14:05:00,2026-06-15 21:05:00,TEST
AG:5m:1:-1:38096:38102:1,AG,2026-06-16,2026-06-15 23:45:00,2026-06-16 00:30:00,TEST
AG:5m:1:1:38075:38079:1,AG,2026-06-16,2026-06-16 01:05:00,2026-06-16 02:05:00,TEST
